accidentindicator	address_id	agencyid	fineamt	location	objectid	penalty1	penalty2	row_	streetsegid	ticketissuedate	tickettype	totalpaid	violationcode	violationdesc	xcoord	y	ycoord	filename	﻿x
False	903098.0	25.0	150.0	NY AVE W/B AT BLADENSBURG RD NE	3754131	150.0		2860299	292.0	2012-12-09T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	402390.133952	38.917336417	138829.281502	Moving_Violations_in_December_2012.csv	-76.9724416554
False	809933.0	25.0	150.0	S CAPITOL RAMP S/B BEFORE I ST SW	3679608	150.0		2567880	8491.0	2012-09-03T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399203.562	38.87981334	134663.6004	Moving_Violations_in_September_2012.csv	-77.0091811775
False	807774.0	25.0	125.0	3500 BLK. PARK PL. NW (SB)	1404803			1305311	6667.0	2010-09-03T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398360.41	38.9331197957	140581.18	Moving_Violations_in_September_2010.csv	-77.0189125791
False	804036.0	25.0	150.0	N. CAPITOL NE @ RIGGS RD.	362322	150.0		2336650	3428.0	2012-07-13T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399215.9105	38.9548231094	142990.31	Moving_Violations_in_July_2012.csv	-77.009048376
False	903709.0	25.0	100.0	E CAPITOL ST W/B @ SOUTHERN AVE NE	2542714	100.0		4187066	3664.0	2015-10-12T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407514.302757	38.8897577145	135771.026811	Moving_Violations_in_October_2015.csv	-76.9133883573
False	901839.0	22.0	100.0	S/B 15TH ST @ CONSTITUTION AVE NW	2635639			3333242	759.0	2014-11-15T00:00:00.000Z	Moving	0.0	T591	DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE	397080.484795	38.8920973029	136027.713276	Moving_Violations_in_November_2014.csv	-77.0336552967
False	813891.0	25.0	150.0	600 BLK KENILWORTH AVE NE S/B	3115337			4301513	11963.0	2015-12-20T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	404478.832866	38.8989477699	136788.897372	Moving_Violations_in_December_2015.csv	-76.9483701829
False	807090.0	25.0	100.0	4700 BLK MACARTHUR BLVD NW S/B	3925658	100.0		867806	6074.0	2010-02-24T00:00:00.000Z	Photo	200.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	392000.5	38.9139016062	138451.67	Moving_Violations_in_February_2010.csv	-77.0922400725
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3594425			3346524	6993.0	2014-11-27T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_November_2014.csv	-77.018353403
False	903709.0	25.0	100.0	E CAPITOL ST W/B @ SOUTHERN AVE NE	4031494			4060264	3664.0	2015-10-13T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407514.302757	38.8897577145	135771.026811	Moving_Violations_in_October_2015.csv	-76.9133883573
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3328457			3895314	6993.0	2015-08-16T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_August_2015.csv	-77.018353403
False	222230.0	16.0	25.0	4000 WISCONSIN AVE NW	490321	25.0		1360890	2593.0	2010-10-01T00:00:00.000Z	No Ticket Type	0.0	T679	LOITERING, TAXI OR LIMO	393333.56	38.9416971532	141535.98	Moving_Violations_in_October_2010.csv	-77.0768992652
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	160932	100.0		2864595	4361.0	2012-12-11T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2012.csv	-77.0499797097
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	1567223			3211574	14688.0	2014-08-09T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_August_2014.csv	-77.0172487613
False	805065.0	25.0	100.0	2200 BLOCK K ST NW EB	243625			3516159	4361.0	2015-03-24T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_March_2015.csv	-77.0499797097
False	301049.0	25.0	50.0	3400 BLK BENNING ROAD NE W/B	2565089			134054	6467.0	2009-03-04T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404151.99	38.8969859353	136570.94	Moving_Violations_in_March_2009.csv	-76.9521393524
False		25.0	100.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1943923			835842	14746.0	2010-01-25T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_January_2010.csv	-76.994976553
False	301562.0	25.0	150.0	2700 BLK M L KING JR. AVE SE N/B	315289	150.0		2652237	1993.0	2012-09-25T00:00:00.000Z	Photo	300.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400457.58	38.8506920768	131430.9	Moving_Violations_in_September_2012.csv	-76.9947308527
False	812484.0	25.0	150.0	600 BLK MISSOURI AVE NW NW/B	3256282			2416981	10729.0	2012-08-07T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398103.155	38.9589778688	143451.715	Moving_Violations_in_August_2012.csv	-77.0218875811
False	900888.0	25.0	150.0	MT OLIVET SE/B @ W VIRGINIA AVE NE	1476057			4203704	150.0	2015-11-27T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	401233.899999	38.910482091	138068.130014	Moving_Violations_in_November_2015.csv	-76.9857755536
False	808095.0	25.0	150.0	NEW YORK AVE W/B @ NEW JERSEY NW	2651962	150.0		3899855	6936.0	2015-08-18T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398718.3825	38.9053692647	137500.5723	Moving_Violations_in_August_2015.csv	-77.0147781328
	810253.0			BLOCK 1500 INDEPENDENCE AVE SE SOUT	9098340			1375400	8780.0	2014-07-18T00:00:00.000Z			P076		401370.0	38.8876265048	135531.0	Moving_Violations_in_July_2014.csv	-76.9842113944
False	904857.0	25.0	100.0	NEW YORK AVE W/B @ FLORIDA AVE NE	1433809			3007911	5265.0	2014-04-05T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399601.653054	38.9089048795	137892.960573	Moving_Violations_in_April_2014.csv	-77.0045950788
False	146162.0	25.0	100.0	100 BLK MICHIGAN AVE NE W/B	842342			553583	2623.0	2009-09-07T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_September_2009.csv	-77.0061921948
False		25.0	125.0	DC295 SW .3 MILES S/O EXIT 1 N/B	1332676	125.0		2419550	14688.0	2012-08-08T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_August_2012.csv	-77.0172487613
False	300368.0	25.0	50.0	2800 BLK NEW YORK AVE. NE E/B	2354670			1001817		2010-04-24T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402915.72	38.9176546129	138864.78	Moving_Violations_in_April_2010.csv	-76.9663809737
False	810124.0	25.0	125.0	2300 BLK OF PORTER ST NW E/B	2639269			2144020	8663.0	2012-05-05T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395519.77	38.9338937142	140668.19	Moving_Violations_in_May_2012.csv	-77.0516758063
False	811888.0	25.0	125.0	300 BLOCK OF ROCK CREEK CHURCH RD N	3829612			1132846	10195.0	2010-06-23T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398633.91	38.939328964	141270.4	Moving_Violations_in_June_2010.csv	-77.0157595256
False	800001.0	25.0	100.0	1900 BLK SOUTHERN AVE SE NE/B	3633833	100.0		3123110	2.0	2014-06-16T00:00:00.000Z	Photo	240.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402044.42	38.8406090119	130311.86	Moving_Violations_in_June_2014.csv	-76.9764534128
False	815963.0	25.0	75.0	NEW YORK AVE W/B @ MONTANA AVE NE	1529856			42973	11567.0	2009-01-19T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	401926.4851	38.9172405574	138818.5139	Moving_Violations_in_January_2009.csv	-76.9777880193
False	803455.0	25.0		UNIT BLK IRVING ST NW E/B	2753058			3435410	2931.0	2015-01-28T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399171.83	38.9312316233	140371.45	Moving_Violations_in_January_2015.csv	-77.0095537727
False	807944.0	5.0	50.0	800 BLK RHODE ISLAND AVE NE	1450146			973998	6804.0	2010-04-11T00:00:00.000Z	Moving	50.0	T713	SEAT BELT REGULATION VIOLATION	400493.01	38.9218527771	139330.29	Moving_Violations_in_April_2010.csv	-76.9943170277
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	448939	125.0		1116896	14658.0	2010-06-16T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_June_2010.csv	-76.995608706
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1274250			3396727	6993.0	2015-01-02T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_January_2015.csv	-77.018353403
False	287175.0	25.0	150.0	2700 BLK NEW YORK AVE NE (W/B)	19370			2638633		2012-09-22T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	402549.67	38.9179846451	138901.29	Moving_Violations_in_September_2012.csv	-76.9706017784
False	813891.0	25.0	100.0	600 BLK KENILWORTH AVE NE S/B	100006			3953231	11963.0	2015-09-07T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404478.832866	38.8989477699	136788.897372	Moving_Violations_in_September_2015.csv	-76.9483701829
False	150671.0	25.0	50.0	3300 BLK. E. CAPITOL ST. NE W/B	2131817	50.0		642163	4592.0	2009-10-15T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403468.69	38.890105241	135806.8	Moving_Violations_in_October_2009.csv	-76.9600200922
	809967.0			4900 BLOCK MASSACHUSETTS AVE NW NOR	7934963			1389928	8524.0	2014-07-01T00:00:00.000Z			P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	391505.0	38.9467532165	142099.0	Moving_Violations_in_July_2014.csv	-77.0979985509
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	3936034	100.0		4317415	4361.0	2015-11-08T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_November_2015.csv	-77.0499797097
False		25.0	200.0	DC295 NE AT BENNING RD EXIT N/B	3841216			2561291	5134.0	2012-09-02T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_September_2012.csv	-76.9503465327
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1578512			229772	14746.0	2009-04-18T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_April_2009.csv	-76.994976553
False	904411.0	25.0	100.0	E CAPITOL ST E/B @ TEXAS AVE SE	803284			3078418	4701.0	2014-05-19T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405359.255939	38.8897840751	135772.201659	Moving_Violations_in_May_2014.csv	-76.9382285765
False	300368.0	25.0	100.0	2800 BLK NEW YORK AVE NE E/B	2760556			4081544		2015-10-20T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402915.72	38.9176546129	138864.78	Moving_Violations_in_October_2015.csv	-76.9663809737
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3591630			2041714	6993.0	2012-03-27T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_March_2012.csv	-77.018353403
False	802651.0	25.0	150.0	NEBRASKA NE/B @ FESSENDEN NW	3203990			1604825	2028.0	2011-05-31T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	393797.48	38.9547004852	142979.09	Moving_Violations_in_May_2011.csv	-77.0715610279
False	804439.0	25.0	150.0	RHODE ISLAND W/B @ 1ST NW	1233458	150.0		1309672	3829.0	2010-09-05T00:00:00.000Z	Photo	300.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398945.82	38.9157332071	138651.0214	Moving_Violations_in_September_2010.csv	-77.0121577583
False	288753.0	25.0	100.0	600 BLK NEW YORK AVENUE NE W/B	1195640			797972	14658.0	2010-01-02T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_January_2010.csv	-76.995608706
False	146162.0	25.0	125.0	100 BLK MICHIGAN AVENUE NE E/B	2091806	125.0		2580875	2623.0	2012-09-06T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_September_2012.csv	-77.0061921948
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	18896			2079202	14658.0	2012-04-10T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_April_2012.csv	-76.995608706
False		25.0	125.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2263603			1531035	14746.0	2011-01-11T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_January_2011.csv	-76.994976553
	814423.0			300 BLOCK 12TH ST NW WEST SIDE	3289215			1368512	12430.0	2014-07-02T00:00:00.000Z			P302	GOVERNMENT VEHICLE PARKING ONLY	397560.0	38.8935607038	136190.0	Moving_Violations_in_July_2014.csv	-77.0281285409
False		25.0	100.0	SUITLAND PK E/B @ FIRTH STERLING SE	3549872			3112378	3557.0	2014-06-08T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400196.2067	38.8623764127	132727.9342	Moving_Violations_in_June_2014.csv	-76.9977415645
False	806803.0	25.0	100.0	3300 BLK MINNESOTA AVE SE (NE/B)	4014869			205178	5837.0	2009-04-06T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	403611.95	38.8824134884	134953.02	Moving_Violations_in_April_2009.csv	-76.9583732795
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1705264			4275108	6993.0	2015-10-07T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_October_2015.csv	-77.018353403
	809905.0			600 BLOCK 12TH ST NW EAST SIDE	12703662			1333121	8465.0	2014-07-17T00:00:00.000Z			P012	DISOBEYING OFFICIAL SIGN	397564.0	38.8967496771	136544.0	Moving_Violations_in_July_2014.csv	-77.0280836877
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2041031	50.0		567085	14746.0	2009-09-12T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_September_2009.csv	-76.994976553
False	903580.0	25.0	75.0	PENNSYLVANIA E/B @ SOUTHERN AVE SE	3337287			736315	3456.0	2009-11-28T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	404620.655522	38.8637497773	132881.732441	Moving_Violations_in_November_2009.csv	-76.946761515
False	913925.0	25.0	150.0	NEW YORK AVE SW/B @ N CAPITOL ST NE	1222912			1729616	13000.0	2011-11-29T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399226.6082	38.9074062424	137726.6274	Moving_Violations_in_November_2011.csv	-77.0089190214
False	150671.0	25.0	100.0	3300 BLK E CAPITOL ST NE W/B	60164	100.0		3572859	4592.0	2015-04-18T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403468.69	38.890105241	135806.8	Moving_Violations_in_April_2015.csv	-76.9600200922
False	287175.0	25.0	125.0	2700 BLK NEW YORK AVE NE (W/B)	2588344			1427657		2010-11-03T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402549.67	38.9179846451	138901.29	Moving_Violations_in_November_2010.csv	-76.9706017784
False	805065.0	25.0	150.0	2200 BLK K ST NW W/B	3232500	150.0		2638895	4361.0	2012-09-22T00:00:00.000Z	Photo	300.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_September_2012.csv	-77.0499797097
False		25.0	100.0	SUITLAND PK .3 MILES PRIOR TO FIRTH	2225320			2787396	3557.0	2012-11-13T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400413.4347	38.8612877655	132607.0948	Moving_Violations_in_November_2012.csv	-76.9952387104
False	800638.0	25.0	125.0	1900 BLK BRANCH AVE SE N/B	2277902			1665556	675.0	2011-09-02T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_September_2011.csv	-76.9599270048
False		25.0	100.0	SE/SW FRWY @ 9TH STREET ENTRANCE SE	1679113			23787	14746.0	2009-01-09T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_January_2009.csv	-76.994976553
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	2718461	125.0		2496610	14658.0	2012-08-21T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_August_2012.csv	-76.995608706
False	146162.0	25.0	150.0	100 BLK MICHIGAN AVE NE E/B	362376			3141759	2623.0	2014-06-28T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_June_2014.csv	-77.0061921948
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	418954			3629145	6993.0	2015-05-10T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_May_2015.csv	-77.018353403
False	808913.0	25.0	100.0	1400 BLK SOUTHERN AVE SE SW/B	1500269			3709300	7633.0	2015-06-10T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401637.7	38.8369527009	129905.89	Moving_Violations_in_June_2015.csv	-76.9811392259
False	800638.0	25.0		1900 BLK BRANCH AVE SE N/B	4063420			1667972	675.0	2011-09-04T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_September_2011.csv	-76.9599270048
False	804590.0	4.0	50.0	1300 FORT STEVENS DR NW	788325	50.0		351220	3958.0	2009-06-14T00:00:00.000Z	Moving	0.0	T335	FAIL TO CONTROL VEHICLE SPEED TO AVOID COLLIDING	397378.49	38.9643846059	144052.12	Moving_Violations_in_June_2009.csv	-77.0302508686
False	807266.0	25.0	50.0	800 BLK EASTERN AVENUE NE (E/B)	1672446	50.0		732650	6230.0	2009-11-27T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_November_2009.csv	-76.9178221773
False		25.0	50.0	SE/SW FRWY @ 8TH ST EXIT SE (W/B)	1221773	50.0		845252	14746.0	2010-01-30T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400363.075	38.8789765637	134570.6801	Moving_Violations_in_January_2010.csv	-76.995817916
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1605287	50.0		953337	14746.0	2010-04-03T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_April_2010.csv	-76.994976553
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	840853			3250795	4361.0	2014-08-31T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_August_2014.csv	-77.0499797097
False	807090.0	25.0	100.0	4700 BLK MACARTHUR BLVD NW S/B	857780			3002426	6074.0	2014-04-02T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	392000.5	38.9139016062	138451.67	Moving_Violations_in_April_2014.csv	-77.0922400725
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	1266144			4147309	4361.0	2015-12-11T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2015.csv	-77.0499797097
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	3310444			983798	14658.0	2010-04-16T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_April_2010.csv	-76.995608706
False	806578.0	25.0	100.0	4400 BLK S DAKOTA AVE NE SE/B	3600565	100.0		3449933	5649.0	2015-02-06T00:00:00.000Z	Photo	240.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401334.65	38.9435769632	141741.96	Moving_Violations_in_February_2015.csv	-76.9846067756
False	287175.0	25.0	100.0	2700 BLK NEW YORK AVE NE W/B	197024	100.0		3120292		2014-06-14T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402549.67	38.9179846451	138901.29	Moving_Violations_in_June_2014.csv	-76.9706017784
False	146162.0	25.0	50.0	100 BLK MICHIGAN AVENUE NE E/B	3256933			221779	2623.0	2009-04-13T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_April_2009.csv	-77.0061921948
False		25.0	250.0	DC295 NE .1 MILE SOUTH OF EASTERN A	1553324			1312111	1253.0	2010-09-07T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405649.1478	38.9110603807	138134.2439	Moving_Violations_in_September_2010.csv	-76.9348677012
	814341.0			0000 4TH ST NW BLOCK EAST SIDE	7990853			8887306	12357.0	2014-07-05T00:00:00.000Z			P039	PARK AT EXPIRED METER	398477.0	38.890157606	135812.0	Moving_Violations_in_July_2014.csv	-77.0175573021
False		25.0	125.0	DC295 NE AT BENNING RD EXIT N/B	2774645			2088290	5134.0	2012-04-14T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_April_2012.csv	-76.9503465327
False	813951.0	25.0		3700 BLK MASSACHUSETTS AVE SE SE/B	2802293			2465606	12021.0	2012-08-15T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	404220.2	38.8739779324	134016.91	Moving_Violations_in_August_2012.csv	-76.9513687313
False	810860.0	25.0		CANAL RD NW .3 M S/O AZ AVE S/B	1167539			1732894	9309.0	2011-12-05T00:00:00.000Z	Photo	0.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	391088.6001	38.9216385052	139311.5049	Moving_Violations_in_December_2011.csv	-77.102765836
False	301049.0	6.0	50.0	3400 BENNING RD NE	3253103	50.0		2955652	6467.0	2014-02-22T00:00:00.000Z	Moving	100.0	T127	DRIVING ON THE WRONG SIDE OF THE STREET	404151.99	38.8969859353	136570.94	Moving_Violations_in_February_2014.csv	-76.9521393524
False	903098.0	25.0	75.0	NY AVE W/B AT BLADENSBURG RD NE	2104536	75.0		282511	292.0	2009-05-14T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	402390.133952	38.917336417	138829.281502	Moving_Violations_in_May_2009.csv	-76.9724416554
False		25.0	125.0	DC295 NE UNDER BENNING RD N/B	3416922	125.0		1943359	5134.0	2012-02-20T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404147.9324	38.8956810873	136426.0894	Moving_Violations_in_February_2012.csv	-76.9521870018
False	900620.0	1.0	50.0	M ST & 3 ST E/B SW	962576			2726315	1708.0	2012-10-20T00:00:00.000Z	Moving	0.0	T713	SEAT BELT REGULATION VIOLATION	398680.284829	38.8764668419	134292.183706	Moving_Violations_in_October_2011.csv	-77.0152111989
False	807090.0	25.0	100.0	4700 BLK MACARTHUR BLVD NW S/B	1571766			2849117	6074.0	2012-12-05T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	392000.5	38.9139016062	138451.67	Moving_Violations_in_December_2012.csv	-77.0922400725
